outcome,pred_fog,G1,G2,G3,G4,G5
correct-reject,6.1230526e-06,-0.009538865751928702,-0.010225747535225527,-0.009545949064966858,-0.009539204185336412,-0.009537622090681413
correct-reject,2.533743e-05,-0.009655497328782394,-0.009683780907891768,-0.009659446090554035,-0.009685219784885596,-0.009684264516025123
correct-reject,9.147672e-05,-0.009577702930507682,-0.00967959842413363,-0.009649402658857578,-0.009697827187010278,-0.00969747742762975
correct-reject,0.0006422348,-0.009571362241594416,-0.00954212319003409,-0.009547711939717204,-0.00954805449771079,-0.009542021759082418
correct-reject,3.1690535e-05,-0.00930834489808638,-0.010245361874557815,-0.009293392816766088,-0.009259392942146921,-0.010255316096581715
correct-reject,0.00015801334,-0.009619379660367378,-0.009620923486707962,-0.009733163396494243,-0.009632210722103622,-0.009629818362465715
correct-reject,2.3599383e-05,-0.009636498608575655,-0.00965420813949381,-0.009647050562831268,-0.009634968510539244,-0.009797182806698942
correct-reject,1.4733219e-05,-0.009519010269023336,-0.009521785470989502,-0.009522151421446391,-0.00952749016868711,-0.010288371297992573
correct-reject,2.666804e-07,-0.009676898964374219,-0.009682719289165857,-0.009673829683674183,-0.00967675257592563,-0.009683041114999026
correct-reject,3.3204975e-05,-0.009638648564405668,-0.009654000588976024,-0.009654410714805661,-0.009704944391366167,-0.009708304368585401
correct-reject,2.176691e-05,-0.009648699757906876,-0.0097139849710943,-0.009716178971892468,-0.009644987318210965,-0.009647857609034301
correct-reject,0.00015125827,-0.009676789817769028,-0.009620379977993193,-0.009682001777558864,-0.009643789200773039,-0.009619289854044788
correct-reject,1.9565177e-05,-0.009656114638314311,-0.009731512959978508,-0.009662952434374641,-0.009661446482426216,-0.009661882113045235
correct-reject,0.00015986619,-0.0096013889956226,-0.00966960892110533,-0.009667287040561167,-0.009665730407789253,-0.009629627263060561
correct-reject,2.3316019e-05,0.014375516962196105,-0.015173513707186396,-0.01698921405527178,-0.015280201566830978,-0.015302796261045859
correct-reject,0.00048451737,-0.009431818758814377,-0.009761007678685759,-0.009596848482205099,-0.009601497867466365,-0.009517818840967314
correct-reject,3.39779e-05,-0.009669971129964532,-0.009672660260059671,-0.009672063249833609,-0.009670959733200108,-0.009673854255080995
correct-reject,3.3802662e-05,-0.009656908873314283,-0.009682418742561703,-0.009661534104431784,-0.009677724150032135,-0.009681122757799011
correct-reject,5.5579535e-06,-0.009630688697614093,-0.00969534745434017,-0.009639875585555454,-0.00969472792182895,-0.00972730896880026
correct-reject,4.061374e-05,-0.009661927271943784,-0.009671810362444157,-0.00967135520187465,-0.009673133045176108,-0.009674682746700223
correct-reject,3.135314e-06,-0.00947432503055324,-0.009475899377613685,-0.009475885273684455,-0.009485537868429532,-0.010478721077857996
correct-reject,1.2210247e-05,-0.009673882012035036,-0.009675333234310666,-0.009675192582174579,-0.009677217831405559,-0.009679682968213081
correct-reject,0.00017468768,-0.00956133605483961,-0.00957833750834468,-0.009883940045808054,-0.009549487792450163,-0.009645719226696403
correct-reject,4.3514345e-05,-0.008931086214541596,-0.008916337548959742,-0.008917963935894314,-0.00891760425517392,-0.012667016673569335
correct-reject,1.3992018e-05,-0.009651964362185675,-0.009716253633703136,-0.009654651467756379,-0.009678390506364098,-0.009678248658129622
correct-reject,0.0001195418,-0.009643728025909737,-0.009670880081688836,-0.009644859621351504,-0.009666791684482562,-0.009647707214706277
correct-reject,3.4707098e-06,-0.009671947004898143,-0.009684234045040476,-0.009674684872513033,-0.009677892628681064,-0.0096812800770062
correct-reject,1.373692e-05,-0.009675592923987024,-0.009678683826365051,-0.009675701458912968,-0.00967582101310939,-0.009674009405764484
correct-reject,4.4616652e-05,-0.009665352149373826,-0.009670593829291798,-0.009674609113249437,-0.009669871567684691,-0.00966848196853916
correct-reject,0.00021966833,-0.00961018912258538,-0.009610747761617635,-0.00972596504855736,-0.00961699240922103,-0.009609946286157514
correct-reject,8.659563e-05,-0.009634929192318004,-0.009713618280982186,-0.009724819478322337,-0.009615669702802074,-0.00961787197371431
correct-reject,5.184403e-05,-0.009642337193683823,-0.009688089346628287,-0.009642381304573521,-0.00965049829361512,-0.009718402489638157
correct-reject,2.1383988e-05,-0.008113976985100767,-0.015915346655064763,-0.008113737365036466,-0.008113233043966673,-0.008115814578970242
correct-reject,0.00032228776,-0.00958827408152945,-0.009689564515832793,-0.009619670310579953,-0.009580500249462815,-0.0095932114707339
correct-reject,5.032989e-05,-0.00966884298148019,-0.009674841040197125,-0.00967234724335003,-0.009638720048380631,-0.009688457314730932
correct-reject,7.0439887e-06,-0.009676652236320535,-0.009675990642687683,-0.00967635363494802,-0.009681024208450047,-0.009676447905732622
correct-reject,1.44019805e-05,-0.009678580395504434,-0.009673776190943362,-0.00967773263281506,-0.009676525537813773,-0.009672493871062286
correct-reject,6.0761104e-05,-0.009633611479080234,-0.009679340527302929,-0.009679854974900336,-0.009661392234650049,-0.009678509412205358
correct-reject,3.0177252e-05,-0.009489081840367345,-0.009717014743425342,-0.00972528139179704,-0.009709793563205395,-0.009722137089343788
correct-reject,5.4995653e-06,-0.00966819404284229,-0.009678423087325909,-0.009686395307711053,-0.009674436782009676,-0.00968055940824999
correct-reject,1.3277033e-05,-0.009663387420301782,-0.009724171957156346,-0.009675330229239994,-0.00965768245457579,-0.009659636566865007
correct-reject,1.6186348e-05,-0.009690795592627113,-0.009674442723994954,-0.009708182465147425,-0.00965213785849633,-0.009651749987873099
correct-reject,5.941117e-06,-0.009464942896447302,-0.009736709064700677,-0.00974636276247689,-0.009719943845858139,-0.009719610058655905
correct-reject,2.122774e-05,-0.009606502128846556,-0.009674701505779447,-0.009721357965885415,-0.009674556296732782,-0.009695190730894723
correct-reject,4.0905775e-06,-0.009213985728569364,-0.009717261073251484,-0.009911080431845144,-0.009773517095396606,-0.00977357429907632
correct-reject,4.50834e-05,-0.009407932633947246,-0.009788128826881305,-0.009951802876314612,-0.0095576896701362,-0.009642854620859554
correct-reject,4.236336e-05,-0.009606972821469016,-0.009698140740416372,-0.009758112041757925,-0.009605571300683825,-0.009682311723811779
correct-reject,2.8142302e-05,-0.009656365382705947,-0.00971959541921334,-0.009667339591205424,-0.009659956341884005,-0.009662151893130199
correct-reject,9.421026e-07,-0.00962353480201133,-0.009824501291561103,-0.009672125858396545,-0.009634624718962176,-0.009637779957207762
correct-reject,2.9959212e-05,-0.009560841942045806,-0.009614285378275784,-0.009750134749902665,-0.009716773067776236,-0.009721473490138431
correct-reject,9.136853e-05,-0.008839779790860772,-0.013500928830611115,-0.009125314427373372,-0.008425048107685552,-0.008411037471608113
correct-reject,1.5857384e-07,-0.009630285290438289,-0.009651659159666153,-0.009704872678363627,-0.009700652666894858,-0.009705879832775991
correct-reject,3.6026417e-08,-0.009678222798331354,-0.009677962087575983,-0.009681060777511989,-0.00967747561419618,-0.009678751350523407
correct-reject,4.575878e-06,-0.009646654636366709,-0.00964657651405968,-0.009652327159681284,-0.00979740170982535,-0.009645968608205886
correct-reject,7.936183e-06,-0.005629520504857234,-0.010704223617430902,-0.010771494818210778,-0.010632991824467088,-0.010647337863172915
correct-reject,3.4430145e-06,-0.009677120795227843,-0.009678851556384269,-0.00968143154757674,-0.0096710398337249,-0.009681624895225165
correct-reject,6.401761e-06,-0.00967277459390057,-0.009678330199350943,-0.009678624187098911,-0.009678324324764018,-0.009679055323024464
correct-reject,0.00015097296,-0.009648182744346421,-0.009648747352904191,-0.009650511644090065,-0.009647526545610283,-0.009647567341187947
correct-reject,3.10536e-05,-0.009686784275200337,-0.009668941381232973,-0.00966731038843972,-0.009671215463270839,-0.009668157119995052
correct-reject,3.058524e-05,-0.0096784495756098,-0.009671597462075377,-0.009675462969595122,-0.009675959912940445,-0.009661438707918165
correct-reject,1.2505647e-06,-0.009690312334201152,-0.009698439215954298,-0.00969285826242439,-0.009654633995129525,-0.009656014820429552
correct-reject,1.422703e-05,-0.009676425067264105,-0.00968169616706292,-0.009681481492234164,-0.009674364877727838,-0.009665341023849881
correct-reject,1.6281776e-05,-0.009654423649572183,-0.009667426438032714,-0.009721388634981825,-0.00966668352115791,-0.009667286384394276
correct-reject,8.266123e-06,-0.009617311825090808,-0.009679993208120975,-0.009706293996620832,-0.009671814649433138,-0.009709824948873163
correct-reject,8.569195e-05,-0.007607542591884669,-0.012739032503568918,-0.007674999140454186,-0.007583657577870948,-0.012702576814360192
correct-reject,0.000277739,-0.007353807955731318,-0.011358501045227353,-0.007443060569604653,-0.01096993163028402,-0.010990468427291568
correct-reject,0.00076567376,-0.009289398640207365,-0.009500992770030699,-0.009384717214249237,-0.009443719512824241,-0.010009006490827366
correct-reject,0.000112904025,-0.009540292804019843,-0.009548436383603946,-0.010079675412060951,-0.009543570229824754,-0.009568629798629427
correct-reject,1.6285161e-05,-0.009674126978676737,-0.009673474648536443,-0.009677590010420374,-0.009675199917088782,-0.009676817073416574
correct-reject,0.0012033645,-0.009358808081238769,-0.009356311521291322,-0.009503651557650018,-0.009611825218281012,-0.009359547249677792
correct-reject,4.161622e-05,-0.011792362771810628,-0.009188741842142963,-0.009033330692281552,-0.009167158411604882,-0.009170314910298884
correct-reject,6.148398e-05,-0.009562985259731292,-0.009545399270575442,-0.009528083094259315,-0.009804543162121735,-0.009890997841451128
correct-reject,2.2220698e-05,-0.009622381574825265,-0.009804515411425936,-0.00964228314031312,-0.009650645584007201,-0.009651482917567393
correct-reject,0.0006482985,-0.0072588495923777115,-0.01015051836205346,-0.010131748234097461,-0.010088614857759377,-0.010115478581850907
correct-reject,5.9030226e-05,-0.009637948577215765,-0.009641077376833307,-0.009750951019910751,-0.009645921286843249,-0.009658610367335844
correct-reject,0.0006415249,-0.009156065901453311,-0.00917142459501742,-0.009346881241752838,-0.009969354451062002,-0.010108257438853338
correct-reject,0.00016002753,-0.009258606850896538,-0.009369046395670313,-0.009992188504184726,-0.009763491521549395,-0.00985014735583794
correct-reject,2.7371362e-07,-0.009698156166921771,-0.009703515895784194,-0.00969402795673771,-0.009642013106930027,-0.009655521501765213
correct-reject,2.5967825e-07,-0.009872080832472702,-0.009847412478045688,-0.009348702837841956,-0.009488645267355284,-0.00983640721242329
correct-reject,1.7016011e-09,-0.009683855175433501,-0.009684119328174418,-0.009682771727310472,-0.009670872496714562,-0.009671888200505963
correct-reject,5.0821384e-08,-0.009878226779811379,-0.009901144680455849,-0.009900636304836426,-0.009356631272758457,-0.009356818790276802
correct-reject,1.0510514e-06,-0.009179959090088275,-0.00991999924104085,-0.009797091501063199,-0.009772096710619734,-0.009723312085326858
correct-reject,3.438391e-09,-0.010444287480118566,-0.01044343741464514,-0.010424280693234946,-0.008543587436729741,-0.00853791216341052
correct-reject,8.5222815e-09,-0.00970116561075532,-0.009708665829709568,-0.009695794298369325,-0.009665134526937215,-0.009622739842367488
correct-reject,7.718622e-07,-0.009716287641804206,-0.00971037617238896,-0.009706936364449411,-0.009627863006620605,-0.00963127344287573
miss,3.7837336e-07,-0.009704391389694852,-0.009681067150873595,-0.009864877036775598,-0.009562206677636097,-0.009580588373158767
correct-reject,7.113805e-06,-0.014624660651625617,-0.0064171979423718675,-0.00646511136664895,-0.01447419167924437,-0.006405236988248115
correct-reject,3.215675e-07,-0.009768443020883689,-0.009578070887518822,-0.009619303677186003,-0.009768119882594985,-0.009659249159955408
correct-reject,1.7840222e-08,-0.010378174579359915,-0.01037115652991043,-0.008811584978970588,-0.01039281454346464,-0.00843976019643334
correct-reject,7.780608e-10,-0.009747337192166049,-0.009661237175820538,-0.009575919846628044,-0.009757564181920794,-0.009651449453603488
correct-reject,2.4977624e-12,-0.01003092653844102,-0.009625858410329475,-0.0096229371721399,-0.009560838595553754,-0.009552947909174759
correct-reject,1.4889354e-12,-0.009678946387363207,-0.009679039460486188,-0.009678987828769681,-0.009678299632778102,-0.009678235317251732
correct-reject,3.7835234e-12,-0.009678907837415126,-0.009678433981106108,-0.009678634394897896,-0.009678436204397121,-0.009679096206542673
correct-reject,1.5388048e-14,-0.009683448539503542,-0.009683462911674693,-0.009683446453924664,-0.00967157270955663,-0.009671578013463984
correct-reject,1.7532682e-11,-0.009745927565309747,-0.009744059699152858,-0.00971719506610117,-0.00959777405377263,-0.009588552226302506
correct-reject,1.3137366e-10,-0.009677205157302882,-0.009686296994302531,-0.009675638139931634,-0.009676927680011056,-0.009677440525590816
correct-reject,2.6820526e-10,-0.009700490334274298,-0.00967361275922143,-0.009665304018654106,-0.0096962146443007,-0.009657886603688383
correct-reject,3.3107814e-10,-0.00973003770200822,-0.00968000337079884,-0.009673715516368114,-0.009678181209199112,-0.009631570498764624
correct-reject,5.0367612e-09,-0.009759809667331318,-0.009649780199403359,-0.009634178084718704,-0.0097313890622748,-0.009618346574410734
correct-reject,8.9033425e-10,-0.00973857073817428,-0.009713844551658348,-0.009704679470150081,-0.009620030972606483,-0.00961638200554972
correct-reject,1.1546162e-08,-0.009687978489195436,-0.009737021458885995,-0.009742719651216732,-0.009658675065578548,-0.009567102463262204
correct-reject,0.00021616735,-0.0012725626870693169,-0.017789664622760982,-0.006675082670285982,-0.00572756148853665,-0.016712470159485984
correct-reject,0.0026039453,-0.009268709966881783,-0.010563865532138452,-0.01048678208741512,-0.008971240617917615,-0.006498965423785949
correct-reject,0.0014075394,-0.009351896148415747,-0.009470648813027916,-0.009385729619063246,-0.009363474384113748,-0.009414220663518248
correct-reject,0.00023517777,-0.009655531497204264,-0.009624214817628516,-0.009569615474404266,-0.009690434269505931,-0.00961853456939593
correct-reject,9.007555e-05,-0.003107974114972579,-0.011251440727782796,-0.011231630203663998,-0.011345885181786964,-0.01136647839993258
correct-reject,0.008124613,-0.0074721048502876305,-0.007163744056167631,-0.006269438963415384,-0.01326495177941955,-0.006098655978848716
correct-reject,3.118022e-06,-0.010767532091178282,-0.009964525633802785,-0.009903963567787614,-0.00782428793280445,-0.009930079402565788
correct-reject,2.2023727e-08,-0.009433878963748737,-0.009736061851634451,-0.009754607679273717,-0.009733109246679698,-0.00973582888680232
correct-reject,6.262098e-05,-0.009319643396767052,-0.009824833687414112,-0.009829524959412722,-0.009658070093512635,-0.009698836491032387
correct-reject,0.03947616,-0.009262445061325066,0.00079795536530402,-0.002736445813610146,0.0019530567216231873,0.0003305301598691031
correct-reject,2.3949122e-05,-0.009663830597467924,-0.009672105823733896,-0.009684821785235814,-0.009677278436144689,-0.009671571985556586
