,Unnamed: 0,Feature,POD_mean,F_mean,FAR_mean,CSI_mean,PSS_mean,HSS_mean,ORSS_mean,CSS_mean,Score,groups
358,358,VVEL_775mb,0.014925373,0.013882462,0.967741935,0.010309278,0.001042911,0.201409963,0.036730722,0.0022171,31.8590037,g4
359,359,VVEL_775mb,0.014925373,0.016658954,0.972972973,0.009708738,-0.001733581,0.202213853,-0.055765385,-0.0030962040000000004,31.7786147,g4
360,360,VVEL_750mb,0.014925373,0.016658954,0.972972973,0.009708738,-0.001733581,0.202213853,-0.055765385,-0.0030962040000000004,31.7786147,g4
361,361,VVEL_750mb,0.014925373,0.015733457,0.9714285709999999,0.00990099,-0.0008080839999999999,0.20105137399999998,-0.02676733,-0.001524331,31.894862600000003,g4
362,362,VVEL_750mb,0.014925373,0.016196205,0.9722222220000001,0.009803922,-0.001270832,0.20163803100000002,-0.04147881,-0.002331711,31.836196899999997,g4
363,363,VVEL_750mb,0.014925373,0.017584452,0.974358974,0.00952381,-0.0026590790000000004,0.20333417,-0.083135392,-0.004509728,31.666583,g4
364,364,VVEL_725mb,0.014925373,0.017584452,0.974358974,0.00952381,-0.0026590790000000004,0.20333417,-0.083135392,-0.004509728,31.666583,g4
365,365,VVEL_725mb,0.014925373,0.017121703000000002,0.9736842109999999,0.009615385,-0.00219633,0.202779137,-0.069645204,-0.003821197,31.7220863,g4
366,366,VVEL_725mb,0.014925373,0.0180472,0.975,0.009433961999999999,-0.003121827,0.203879229,-0.096252129,-0.005164534,31.6120771,g4
367,367,VVEL_725mb,0.014925373,0.018509948999999998,0.975609756,0.009345794000000001,-0.003584576,0.20441457899999999,-0.109010712,-0.005788083,31.5585421,g4
368,368,VVEL_700mb,0.014925373,0.017121703000000002,0.9736842109999999,0.009615385,-0.00219633,0.202779137,-0.069645204,-0.003821197,31.7220863,g4
369,369,VVEL_700mb,0.014925373,0.017584452,0.974358974,0.00952381,-0.0026590790000000004,0.20333417,-0.083135392,-0.004509728,31.666583,g4
370,370,VVEL_700mb,0.014925373,0.019898195,0.977272727,0.009090909,-0.004972822,0.205964906,-0.14527845,-0.007492507,31.4035094,g4
371,371,VVEL_700mb,0.029850746,0.020360944,0.956521739,0.018018018,0.009489802,0.211188925,0.193684804,0.013689077,30.8811075,g4
372,372,analysed_sst,0.029850746,0.021286441,0.958333333,0.017699115,0.008564305,0.429928419,0.17174515199999998,0.011850153,9.007158099999998,g5
373,373,analysed_sst,0.029850746,0.024525683,0.9636363640000001,0.016666667,0.005325064,0.435831058,0.10063960300000001,0.006451073000000001,8.416894200000002,g5
374,374,analysed_sst,0.014925373,0.024062933999999998,0.981132075,0.008403361,-0.009137560999999999,0.45016683399999996,-0.238765566,-0.011476903,6.983316600000002,g5
375,375,analysed_sst,0.029850746,0.024988431000000002,0.9642857140000001,0.016528926,0.004862315,0.435282509,0.091144485,0.0057879509999999995,8.471749100000004,g5
376,376,TMP-DPT,0.029850746,0.024525683,0.9636363640000001,0.016666667,0.005325064,0.425831058,0.10063960300000001,0.006451073000000001,9.416894200000002,g5
377,377,TMP-DPT,0.029850746,0.03285516,0.97260274,0.014492753999999998,-0.003004413,0.412879479,-0.04945992,-0.002765153,10.712052100000001,g5
378,378,TMP-DPT,0.029850746,0.033317908,0.972972973,0.014388488999999999,-0.003467162,0.43300113100000004,-0.056671935,-0.0031493890000000003,8.699886899999996,g5
379,379,TMP-DPT,0.029850746,0.037482647,0.975903614,0.013513513999999999,-0.007631901,0.42684045299999995,-0.117241379,-0.006206645,9.315954700000006,g5
380,380,TMP-SST,0.029850746,0.036557149,0.975308642,0.01369863,-0.0067064030000000005,0.47608987399999997,-0.10441983,-0.005583444,4.391012600000003,g5
381,381,TMP-SST,0.029850746,0.033317908,0.972972973,0.014388488999999999,-0.003467162,0.483300113,-0.056671935,-0.0031493890000000003,3.6699887000000047,g5
382,382,TMP-SST,0.029850746,0.034706155,0.974025974,0.014084507,-0.004855408,0.484527976,-0.077705317,-0.004244477,3.547202399999996,g5
383,383,TMP-SST,0.029850746,0.032392411,0.9722222220000001,0.01459854,-0.002541665,0.46245297399999996,-0.042143839,-0.002370645,5.754702600000002,g5
