,Unnamed: 0,Date,VIS,CAT,CAT1600,CAT3200,CAT6400
1986,1986,20141016,10.0,1,1,1,1
1987,1987,20141016,10.0,1,1,1,1
1988,1988,20141017,10.0,1,1,1,1
1989,1989,20141017,10.0,1,1,1,1
1990,1990,20141017,10.0,1,1,1,1
1991,1991,20141017,10.0,1,1,1,1
1992,1992,20141018,10.0,1,1,1,1
1993,1993,20141018,10.0,1,1,1,1
1994,1994,20141018,10.0,1,1,1,1
1995,1995,20141018,10.0,1,1,1,1
1996,1996,20141019,10.0,1,1,1,1
1997,1997,20141019,10.0,1,1,1,1
1998,1998,20141019,10.0,1,1,1,1
1999,1999,20141019,10.0,1,1,1,1
2000,2000,20141021,10.0,1,1,1,1
2001,2001,20141021,10.0,1,1,1,1
2002,2002,20141021,10.0,1,1,1,1
2003,2003,20141021,10.0,1,1,1,1
2004,2004,20141022,10.0,1,1,1,1
2005,2005,20141022,10.0,1,1,1,1
2006,2006,20141022,10.0,1,1,1,1
2007,2007,20141022,10.0,1,1,1,1
2008,2008,20141023,10.0,1,1,1,1
2009,2009,20141023,10.0,1,1,1,1
2010,2010,20141023,10.0,1,1,1,1
2011,2011,20141023,10.0,1,1,1,1
2012,2012,20141024,10.0,1,1,1,1
2013,2013,20141024,10.0,1,1,1,1
2014,2014,20141024,10.0,1,1,1,1
2015,2015,20141024,10.0,1,1,1,1
2016,2016,20141025,10.0,1,1,1,1
2017,2017,20141025,10.0,1,1,1,1
2018,2018,20141025,10.0,1,1,1,1
2019,2019,20141025,10.0,1,1,1,1
2020,2020,20141026,10.0,1,1,1,1
2021,2021,20141026,10.0,1,1,1,1
2022,2022,20141026,10.0,1,1,1,1
2023,2023,20141026,10.0,1,1,1,1
2024,2024,20141027,10.0,1,1,1,1
2025,2025,20141027,10.0,1,1,1,1
2026,2026,20141027,10.0,1,1,1,1
2027,2027,20141027,10.0,1,1,1,1
2028,2028,20141028,10.0,1,1,1,1
2029,2029,20141028,10.0,1,1,1,1
2030,2030,20141028,10.0,1,1,1,1
2031,2031,20141028,10.0,1,1,1,1
2032,2032,20141029,10.0,1,1,1,1
2033,2033,20141029,10.0,1,1,1,1
2034,2034,20141029,10.0,1,1,1,1
2035,2035,20141029,10.0,1,1,1,1
2036,2036,20141030,10.0,1,1,1,1
2037,2037,20141030,10.0,1,1,1,1
2038,2038,20141030,10.0,1,1,1,1
2039,2039,20141030,10.0,1,1,1,1
2040,2040,20141031,10.0,1,1,1,1
2041,2041,20141031,10.0,1,1,1,1
2042,2042,20141031,10.0,1,1,1,1
2043,2043,20141031,10.0,1,1,1,1
2044,2044,20141101,10.0,1,1,1,1
2045,2045,20141101,10.0,1,1,1,1
2046,2046,20141101,10.0,1,1,1,1
2047,2047,20141101,10.0,1,1,1,1
2048,2048,20141102,10.0,1,1,1,1
2049,2049,20141102,10.0,1,1,1,1
2050,2050,20141102,10.0,1,1,1,1
2051,2051,20141102,10.0,1,1,1,1
2052,2052,20141103,10.0,1,1,1,1
2053,2053,20141103,10.0,1,1,1,1
2054,2054,20141103,7.0,1,1,1,1
2055,2055,20141103,10.0,1,1,1,1
2056,2056,20141104,10.0,1,1,1,1
2057,2057,20141104,10.0,1,1,1,1
2058,2058,20141104,7.0,1,1,1,1
2059,2059,20141104,7.0,1,1,1,1
2060,2060,20141108,10.0,1,1,1,1
2061,2061,20141108,10.0,1,1,1,1
2062,2062,20141108,10.0,1,1,1,1
2063,2063,20141108,10.0,1,1,1,1
2064,2064,20141109,10.0,1,1,1,1
2065,2065,20141109,10.0,1,1,1,1
2066,2066,20141109,10.0,1,1,1,1
2067,2067,20141109,10.0,1,1,1,1
2068,2068,20141110,10.0,1,1,1,1
2069,2069,20141110,10.0,1,1,1,1
2070,2070,20141110,10.0,1,1,1,1
2071,2071,20141110,10.0,1,1,1,1
2072,2072,20141111,7.0,1,1,1,1
2073,2073,20141111,5.0,1,1,1,0
2074,2074,20141111,10.0,1,1,1,1
2075,2075,20141111,10.0,1,1,1,1
2076,2076,20141114,10.0,1,1,1,1
2077,2077,20141114,10.0,1,1,1,1
2078,2078,20141114,10.0,1,1,1,1
2079,2079,20141114,10.0,1,1,1,1
2080,2080,20141115,10.0,1,1,1,1
2081,2081,20141115,10.0,1,1,1,1
2082,2082,20141115,7.0,1,1,1,1
2083,2083,20141115,7.0,1,1,1,1
2084,2084,20141117,10.0,1,1,1,1
2085,2085,20141117,10.0,1,1,1,1
2086,2086,20141117,10.0,1,1,1,1
2087,2087,20141117,10.0,1,1,1,1
2088,2088,20141118,10.0,1,1,1,1
2089,2089,20141118,10.0,1,1,1,1
2090,2090,20141118,10.0,1,1,1,1
2091,2091,20141118,10.0,1,1,1,1
2092,2092,20141120,10.0,1,1,1,1
2093,2093,20141120,7.0,1,1,1,1
2094,2094,20141120,7.0,1,1,1,1
2095,2095,20141120,7.0,1,1,1,1
2096,2096,20141122,7.0,1,1,1,1
2097,2097,20141122,7.0,1,1,1,1
2098,2098,20141122,4.0,1,1,1,0
2099,2099,20141122,4.0,1,1,1,0
2100,2100,20141123,10.0,1,1,1,1
2101,2101,20141123,10.0,1,1,1,1
2102,2102,20141123,10.0,1,1,1,1
2103,2103,20141123,5.0,1,1,1,0
2104,2104,20141124,10.0,1,1,1,1
2105,2105,20141124,10.0,1,1,1,1
2106,2106,20141124,10.0,1,1,1,1
2107,2107,20141124,10.0,1,1,1,1
2108,2108,20141125,10.0,1,1,1,1
2109,2109,20141125,10.0,1,1,1,1
2110,2110,20141125,10.0,1,1,1,1
2111,2111,20141125,10.0,1,1,1,1
2112,2112,20141126,10.0,1,1,1,1
2113,2113,20141126,10.0,1,1,1,1
2114,2114,20141126,10.0,1,1,1,1
2115,2115,20141126,10.0,1,1,1,1
2116,2116,20141127,10.0,1,1,1,1
2117,2117,20141127,10.0,1,1,1,1
2118,2118,20141127,10.0,1,1,1,1
2119,2119,20141127,10.0,1,1,1,1
2120,2120,20141128,10.0,1,1,1,1
2121,2121,20141128,10.0,1,1,1,1
2122,2122,20141128,10.0,1,1,1,1
2123,2123,20141128,10.0,1,1,1,1
2124,2124,20141129,10.0,1,1,1,1
2125,2125,20141129,7.0,1,1,1,1
2126,2126,20141129,10.0,1,1,1,1
2127,2127,20141129,7.0,1,1,1,1
2128,2128,20141130,7.0,1,1,1,1
2129,2129,20141130,7.0,1,1,1,1
2130,2130,20141130,7.0,1,1,1,1
2131,2131,20141130,10.0,1,1,1,1
2132,2132,20141201,4.0,1,1,1,0
2133,2133,20141201,2.0,1,1,0,0
2134,2134,20141201,10.0,1,1,1,1
2135,2135,20141201,10.0,1,1,1,1
2136,2136,20141202,10.0,1,1,1,1
2137,2137,20141202,10.0,1,1,1,1
2138,2138,20141202,10.0,1,1,1,1
2139,2139,20141202,10.0,1,1,1,1
2140,2140,20141203,5.0,1,1,1,0
2141,2141,20141203,4.0,1,1,1,0
2142,2142,20141203,7.0,1,1,1,1
2143,2143,20141203,5.0,1,1,1,0
2144,2144,20141204,5.0,1,1,1,0
2145,2145,20141204,5.0,1,1,1,0
2146,2146,20141204,10.0,1,1,1,1
2147,2147,20141204,5.0,1,1,1,0
2148,2148,20141205,5.0,1,1,1,0
2149,2149,20141205,0.75,0,0,0,0
2150,2150,20141205,7.0,1,1,1,1
2151,2151,20141205,7.0,1,1,1,1
2152,2152,20141206,5.0,1,1,1,0
2153,2153,20141206,5.0,1,1,1,0
2154,2154,20141206,10.0,1,1,1,1
2155,2155,20141206,10.0,1,1,1,1
2156,2156,20141207,7.0,1,1,1,1
2157,2157,20141207,7.0,1,1,1,1
2158,2158,20141207,7.0,1,1,1,1
2159,2159,20141207,7.0,1,1,1,1
2160,2160,20141208,7.0,1,1,1,1
2161,2161,20141208,10.0,1,1,1,1
2162,2162,20141208,10.0,1,1,1,1
2163,2163,20141208,10.0,1,1,1,1
2164,2164,20141209,10.0,1,1,1,1
2165,2165,20141209,10.0,1,1,1,1
2166,2166,20141209,10.0,1,1,1,1
2167,2167,20141209,10.0,1,1,1,1
2168,2168,20141210,7.0,1,1,1,1
2169,2169,20141210,10.0,1,1,1,1
2170,2170,20141210,10.0,1,1,1,1
2171,2171,20141210,10.0,1,1,1,1
2172,2172,20141211,10.0,1,1,1,1
2173,2173,20141211,10.0,1,1,1,1
2174,2174,20141211,10.0,1,1,1,1
2175,2175,20141211,10.0,1,1,1,1
2176,2176,20141212,10.0,1,1,1,1
2177,2177,20141212,10.0,1,1,1,1
2178,2178,20141212,10.0,1,1,1,1
2179,2179,20141212,10.0,1,1,1,1
2180,2180,20141213,10.0,1,1,1,1
2181,2181,20141213,7.0,1,1,1,1
2182,2182,20141213,10.0,1,1,1,1
2183,2183,20141213,10.0,1,1,1,1
2184,2184,20141214,10.0,1,1,1,1
2185,2185,20141214,7.0,1,1,1,1
2186,2186,20141214,10.0,1,1,1,1
2187,2187,20141214,7.0,1,1,1,1
2188,2188,20141215,7.0,1,1,1,1
2189,2189,20141215,4.0,1,1,1,0
2190,2190,20141215,7.0,1,1,1,1
2191,2191,20141215,5.0,1,1,1,0
2192,2192,20141216,4.0,1,1,1,0
2193,2193,20141216,10.0,1,1,1,1
2194,2194,20141216,10.0,1,1,1,1
2195,2195,20141216,10.0,1,1,1,1
2196,2196,20141217,10.0,1,1,1,1
2197,2197,20141217,10.0,1,1,1,1
2198,2198,20141217,10.0,1,1,1,1
2199,2199,20141217,10.0,1,1,1,1
2200,2200,20141218,10.0,1,1,1,1
2201,2201,20141218,7.0,1,1,1,1
2202,2202,20141218,10.0,1,1,1,1
2203,2203,20141218,10.0,1,1,1,1
2204,2204,20141219,7.0,1,1,1,1
2205,2205,20141219,5.0,1,1,1,0
2206,2206,20141219,10.0,1,1,1,1
2207,2207,20141219,10.0,1,1,1,1
2208,2208,20141220,10.0,1,1,1,1
2209,2209,20141220,10.0,1,1,1,1
2210,2210,20141220,10.0,1,1,1,1
2211,2211,20141220,10.0,1,1,1,1
2212,2212,20141221,10.0,1,1,1,1
2213,2213,20141221,10.0,1,1,1,1
2214,2214,20141221,10.0,1,1,1,1
2215,2215,20141221,10.0,1,1,1,1
2216,2216,20141222,7.0,1,1,1,1
2217,2217,20141222,7.0,1,1,1,1
2218,2218,20141222,10.0,1,1,1,1
2219,2219,20141222,7.0,1,1,1,1
2220,2220,20141223,2.0,1,1,0,0
2221,2221,20141223,2.5,1,1,0,0
2222,2222,20141223,10.0,1,1,1,1
2223,2223,20141223,10.0,1,1,1,1
2224,2224,20141224,10.0,1,1,1,1
2225,2225,20141224,10.0,1,1,1,1
2226,2226,20141224,10.0,1,1,1,1
2227,2227,20141224,10.0,1,1,1,1
2228,2228,20141225,10.0,1,1,1,1
2229,2229,20141225,10.0,1,1,1,1
2230,2230,20141225,10.0,1,1,1,1
2231,2231,20141225,10.0,1,1,1,1
2232,2232,20141226,10.0,1,1,1,1
2233,2233,20141226,7.0,1,1,1,1
2234,2234,20141226,7.0,1,1,1,1
2235,2235,20141226,4.0,1,1,1,0
2236,2236,20141227,3.0,1,1,0,0
2237,2237,20141227,4.0,1,1,1,0
2238,2238,20141227,5.0,1,1,1,0
2239,2239,20141227,10.0,1,1,1,1
2240,2240,20141229,10.0,1,1,1,1
2241,2241,20141229,10.0,1,1,1,1
2242,2242,20141229,10.0,1,1,1,1
2243,2243,20141229,10.0,1,1,1,1
2244,2244,20141230,10.0,1,1,1,1
2245,2245,20141230,10.0,1,1,1,1
2246,2246,20141230,10.0,1,1,1,1
2247,2247,20141230,10.0,1,1,1,1
2248,2248,20141231,10.0,1,1,1,1
2249,2249,20141231,10.0,1,1,1,1
2250,2250,20141231,10.0,1,1,1,1
2251,2251,20141231,10.0,1,1,1,1
2252,2252,20150101,10.0,1,1,1,1
2253,2253,20150101,5.0,1,1,1,0
2254,2254,20150101,10.0,1,1,1,1
2255,2255,20150101,4.0,1,1,1,0
2256,2256,20150103,4.0,1,1,1,0
2257,2257,20150103,10.0,1,1,1,1
2258,2258,20150103,10.0,1,1,1,1
2259,2259,20150103,10.0,1,1,1,1
2260,2260,20150104,10.0,1,1,1,1
2261,2261,20150104,10.0,1,1,1,1
2262,2262,20150104,10.0,1,1,1,1
2263,2263,20150104,10.0,1,1,1,1
2264,2264,20150105,10.0,1,1,1,1
2265,2265,20150105,10.0,1,1,1,1
2266,2266,20150105,10.0,1,1,1,1
2267,2267,20150105,10.0,1,1,1,1
2268,2268,20150106,10.0,1,1,1,1
2269,2269,20150106,10.0,1,1,1,1
2270,2270,20150106,10.0,1,1,1,1
2271,2271,20150106,10.0,1,1,1,1
2272,2272,20150107,10.0,1,1,1,1
2273,2273,20150107,10.0,1,1,1,1
2274,2274,20150107,10.0,1,1,1,1
2275,2275,20150107,10.0,1,1,1,1
2276,2276,20150108,10.0,1,1,1,1
2277,2277,20150108,10.0,1,1,1,1
2278,2278,20150108,10.0,1,1,1,1
2279,2279,20150108,10.0,1,1,1,1
2280,2280,20150109,10.0,1,1,1,1
2281,2281,20150109,10.0,1,1,1,1
2282,2282,20150109,10.0,1,1,1,1
2283,2283,20150109,10.0,1,1,1,1
2284,2284,20150112,7.0,1,1,1,1
2285,2285,20150112,0.5,0,0,0,0
2286,2286,20150112,2.0,1,1,0,0
2287,2287,20150112,10.0,1,1,1,1
2288,2288,20150113,10.0,1,1,1,1
2289,2289,20150113,10.0,1,1,1,1
2290,2290,20150113,5.0,1,1,1,0
2291,2291,20150113,10.0,1,1,1,1
2292,2292,20150114,10.0,1,1,1,1
2293,2293,20150114,7.0,1,1,1,1
2294,2294,20150114,7.0,1,1,1,1
2295,2295,20150114,10.0,1,1,1,1
2296,2296,20150115,5.0,1,1,1,0
2297,2297,20150115,5.0,1,1,1,0
2298,2298,20150115,10.0,1,1,1,1
2299,2299,20150115,10.0,1,1,1,1
2300,2300,20150116,10.0,1,1,1,1
2301,2301,20150116,7.0,1,1,1,1
2302,2302,20150116,10.0,1,1,1,1
2303,2303,20150116,10.0,1,1,1,1
2304,2304,20150117,10.0,1,1,1,1
2305,2305,20150117,10.0,1,1,1,1
2306,2306,20150117,10.0,1,1,1,1
2307,2307,20150117,10.0,1,1,1,1
2308,2308,20150118,10.0,1,1,1,1
2309,2309,20150118,10.0,1,1,1,1
2310,2310,20150118,10.0,1,1,1,1
2311,2311,20150118,10.0,1,1,1,1
2312,2312,20150119,10.0,1,1,1,1
2313,2313,20150119,10.0,1,1,1,1
2314,2314,20150119,10.0,1,1,1,1
2315,2315,20150119,10.0,1,1,1,1
2316,2316,20150121,3.0,1,1,0,0
2317,2317,20150121,0.5,0,0,0,0
2318,2318,20150121,10.0,1,1,1,1
2319,2319,20150121,7.0,1,1,1,1
2320,2320,20150122,5.0,1,1,1,0
2321,2321,20150122,4.0,1,1,1,0
2322,2322,20150122,2.0,1,1,0,0
2323,2323,20150122,10.0,1,1,1,1
2324,2324,20150124,10.0,1,1,1,1
2325,2325,20150124,10.0,1,1,1,1
2326,2326,20150124,10.0,1,1,1,1
2327,2327,20150124,10.0,1,1,1,1
2328,2328,20150125,10.0,1,1,1,1
2329,2329,20150125,10.0,1,1,1,1
2330,2330,20150125,10.0,1,1,1,1
2331,2331,20150125,10.0,1,1,1,1
2332,2332,20150126,10.0,1,1,1,1
2333,2333,20150126,10.0,1,1,1,1
2334,2334,20150126,10.0,1,1,1,1
2335,2335,20150126,10.0,1,1,1,1
2336,2336,20150127,10.0,1,1,1,1
2337,2337,20150127,10.0,1,1,1,1
2338,2338,20150127,10.0,1,1,1,1
2339,2339,20150127,10.0,1,1,1,1
2340,2340,20150128,10.0,1,1,1,1
2341,2341,20150128,10.0,1,1,1,1
2342,2342,20150128,10.0,1,1,1,1
2343,2343,20150128,10.0,1,1,1,1
2344,2344,20150129,10.0,1,1,1,1
2345,2345,20150129,10.0,1,1,1,1
2346,2346,20150129,10.0,1,1,1,1
2347,2347,20150129,10.0,1,1,1,1
2348,2348,20150130,10.0,1,1,1,1
2349,2349,20150130,10.0,1,1,1,1
2350,2350,20150130,10.0,1,1,1,1
2351,2351,20150130,7.0,1,1,1,1
2352,2352,20150131,10.0,1,1,1,1
2353,2353,20150131,7.0,1,1,1,1
2354,2354,20150131,7.0,1,1,1,1
2355,2355,20150131,5.0,1,1,1,0
2356,2356,20150201,10.0,1,1,1,1
2357,2357,20150201,5.0,1,1,1,0
2358,2358,20150201,10.0,1,1,1,1
2359,2359,20150201,10.0,1,1,1,1
2360,2360,20150202,10.0,1,1,1,1
2361,2361,20150202,10.0,1,1,1,1
2362,2362,20150202,10.0,1,1,1,1
2363,2363,20150202,10.0,1,1,1,1
2364,2364,20150205,7.0,1,1,1,1
2365,2365,20150205,7.0,1,1,1,1
2366,2366,20150205,10.0,1,1,1,1
2367,2367,20150205,10.0,1,1,1,1
2368,2368,20150206,10.0,1,1,1,1
2369,2369,20150206,10.0,1,1,1,1
2370,2370,20150206,10.0,1,1,1,1
2371,2371,20150206,10.0,1,1,1,1
2372,2372,20150207,5.0,1,1,1,0
2373,2373,20150207,1.5,1,1,0,0
2374,2374,20150207,10.0,1,1,1,1
2375,2375,20150207,10.0,1,1,1,1
2376,2376,20150208,10.0,1,1,1,1
2377,2377,20150208,7.0,1,1,1,1
2378,2378,20150208,5.0,1,1,1,0
2379,2379,20150208,10.0,1,1,1,1
2380,2380,20150215,10.0,1,1,1,1
2381,2381,20150215,10.0,1,1,1,1
2382,2382,20150215,10.0,1,1,1,1
2383,2383,20150215,7.0,1,1,1,1
2384,2384,20150216,10.0,1,1,1,1
2385,2385,20150216,7.0,1,1,1,1
2386,2386,20150216,7.0,1,1,1,1
2387,2387,20150216,10.0,1,1,1,1
2388,2388,20150217,10.0,1,1,1,1
2389,2389,20150217,10.0,1,1,1,1
2390,2390,20150217,10.0,1,1,1,1
2391,2391,20150217,10.0,1,1,1,1
2392,2392,20150218,10.0,1,1,1,1
2393,2393,20150218,10.0,1,1,1,1
2394,2394,20150218,10.0,1,1,1,1
2395,2395,20150218,10.0,1,1,1,1
2396,2396,20150219,10.0,1,1,1,1
2397,2397,20150219,10.0,1,1,1,1
2398,2398,20150219,10.0,1,1,1,1
2399,2399,20150219,10.0,1,1,1,1
2400,2400,20150223,10.0,1,1,1,1
2401,2401,20150223,10.0,1,1,1,1
2402,2402,20150223,5.0,1,1,1,0
2403,2403,20150223,10.0,1,1,1,1
2404,2404,20150224,10.0,1,1,1,1
2405,2405,20150224,10.0,1,1,1,1
2406,2406,20150224,10.0,1,1,1,1
2407,2407,20150224,10.0,1,1,1,1
2408,2408,20150225,5.0,1,1,1,0
2409,2409,20150225,5.0,1,1,1,0
2410,2410,20150225,10.0,1,1,1,1
2411,2411,20150225,10.0,1,1,1,1
2412,2412,20150226,10.0,1,1,1,1
2413,2413,20150226,7.0,1,1,1,1
2414,2414,20150226,10.0,1,1,1,1
2415,2415,20150226,10.0,1,1,1,1
2416,2416,20150227,10.0,1,1,1,1
2417,2417,20150227,10.0,1,1,1,1
2418,2418,20150227,7.0,1,1,1,1
2419,2419,20150227,7.0,1,1,1,1
2420,2420,20150301,3.0,1,1,0,0
2421,2421,20150301,3.0,1,1,0,0
2422,2422,20150301,1.25,1,1,0,0
2423,2423,20150301,3.0,1,1,0,0
2424,2424,20150302,2.5,1,1,0,0
2425,2425,20150302,4.0,1,1,1,0
2426,2426,20150302,4.0,1,1,1,0
2427,2427,20150302,5.0,1,1,1,0
2428,2428,20150303,0.5,0,0,0,0
2429,2429,20150303,0.5,0,0,0,0
2430,2430,20150303,3.0,1,1,0,0
2431,2431,20150303,5.0,1,1,1,0
2432,2432,20150304,0.75,0,0,0,0
2433,2433,20150304,0.25,0,0,0,0
2434,2434,20150304,7.0,1,1,1,1
2435,2435,20150304,4.0,1,1,1,0
2436,2436,20150306,10.0,1,1,1,1
2437,2437,20150306,10.0,1,1,1,1
2438,2438,20150306,10.0,1,1,1,1
2439,2439,20150306,10.0,1,1,1,1
2440,2440,20150307,10.0,1,1,1,1
2441,2441,20150307,10.0,1,1,1,1
2442,2442,20150307,10.0,1,1,1,1
2443,2443,20150307,10.0,1,1,1,1
2444,2444,20150310,10.0,1,1,1,1
2445,2445,20150310,10.0,1,1,1,1
2446,2446,20150310,10.0,1,1,1,1
2447,2447,20150310,10.0,1,1,1,1
2448,2448,20150313,10.0,1,1,1,1
2449,2449,20150313,5.0,1,1,1,0
2450,2450,20150313,10.0,1,1,1,1
2451,2451,20150313,10.0,1,1,1,1
2452,2452,20150314,10.0,1,1,1,1
2453,2453,20150314,10.0,1,1,1,1
2454,2454,20150314,10.0,1,1,1,1
2455,2455,20150314,10.0,1,1,1,1
2456,2456,20150315,10.0,1,1,1,1
2457,2457,20150315,10.0,1,1,1,1
2458,2458,20150315,10.0,1,1,1,1
2459,2459,20150315,10.0,1,1,1,1
2460,2460,20150317,0.25,0,0,0,0
2461,2461,20150317,0.5,0,0,0,0
2462,2462,20150317,10.0,1,1,1,1
2463,2463,20150317,10.0,1,1,1,1
2464,2464,20150320,0.75,0,0,0,0
2465,2465,20150320,1.0,0,0,0,0
2466,2466,20150320,7.0,1,1,1,1
2467,2467,20150320,1.25,1,1,0,0
2468,2468,20150321,0.25,0,0,0,0
2469,2469,20150321,1.5,1,1,0,0
2470,2470,20150321,10.0,1,1,1,1
2471,2471,20150321,7.0,1,1,1,1
2472,2472,20150322,7.0,1,1,1,1
2473,2473,20150322,10.0,1,1,1,1
2474,2474,20150322,10.0,1,1,1,1
2475,2475,20150322,10.0,1,1,1,1
2476,2476,20150324,10.0,1,1,1,1
2477,2477,20150324,10.0,1,1,1,1
2478,2478,20150324,10.0,1,1,1,1
2479,2479,20150324,10.0,1,1,1,1
2480,2480,20150325,10.0,1,1,1,1
2481,2481,20150325,10.0,1,1,1,1
2482,2482,20150325,10.0,1,1,1,1
2483,2483,20150325,10.0,1,1,1,1
2484,2484,20150326,10.0,1,1,1,1
2485,2485,20150326,5.0,1,1,1,0
2486,2486,20150326,10.0,1,1,1,1
2487,2487,20150326,10.0,1,1,1,1
2488,2488,20150327,10.0,1,1,1,1
2489,2489,20150327,10.0,1,1,1,1
2490,2490,20150327,10.0,1,1,1,1
2491,2491,20150327,10.0,1,1,1,1
2492,2492,20150328,10.0,1,1,1,1
2493,2493,20150328,10.0,1,1,1,1
2494,2494,20150328,10.0,1,1,1,1
2495,2495,20150328,10.0,1,1,1,1
2496,2496,20150329,10.0,1,1,1,1
2497,2497,20150329,10.0,1,1,1,1
2498,2498,20150329,10.0,1,1,1,1
2499,2499,20150329,10.0,1,1,1,1
2500,2500,20150330,7.0,1,1,1,1
2501,2501,20150330,7.0,1,1,1,1
2502,2502,20150330,10.0,1,1,1,1
2503,2503,20150330,7.0,1,1,1,1
2504,2504,20150331,7.0,1,1,1,1
2505,2505,20150331,5.0,1,1,1,0
2506,2506,20150331,7.0,1,1,1,1
2507,2507,20150331,5.0,1,1,1,0
2508,2508,20150401,7.0,1,1,1,1
2509,2509,20150401,4.0,1,1,1,0
2510,2510,20150401,4.0,1,1,1,0
2511,2511,20150401,7.0,1,1,1,1
2512,2512,20150402,3.0,1,1,0,0
2513,2513,20150402,1.0,0,0,0,0
2514,2514,20150402,7.0,1,1,1,1
2515,2515,20150402,7.0,1,1,1,1
2516,2516,20150403,0.5,0,0,0,0
2517,2517,20150403,4.0,1,1,1,0
2518,2518,20150403,5.0,1,1,1,0
2519,2519,20150403,7.0,1,1,1,1
2520,2520,20150404,5.0,1,1,1,0
2521,2521,20150404,10.0,1,1,1,1
2522,2522,20150404,10.0,1,1,1,1
2523,2523,20150404,10.0,1,1,1,1
2524,2524,20150405,7.0,1,1,1,1
2525,2525,20150405,5.0,1,1,1,0
2526,2526,20150405,10.0,1,1,1,1
2527,2527,20150405,10.0,1,1,1,1
2528,2528,20150406,5.0,1,1,1,0
2529,2529,20150406,5.0,1,1,1,0
2530,2530,20150406,7.0,1,1,1,1
2531,2531,20150406,7.0,1,1,1,1
2532,2532,20150407,5.0,1,1,1,0
2533,2533,20150407,4.0,1,1,1,0
2534,2534,20150407,5.0,1,1,1,0
2535,2535,20150407,7.0,1,1,1,1
2536,2536,20150408,7.0,1,1,1,1
2537,2537,20150408,5.0,1,1,1,0
2538,2538,20150408,7.0,1,1,1,1
2539,2539,20150408,5.0,1,1,1,0
2540,2540,20150409,5.0,1,1,1,0
2541,2541,20150409,4.0,1,1,1,0
2542,2542,20150409,5.0,1,1,1,0
2543,2543,20150409,5.0,1,1,1,0
2544,2544,20150416,10.0,1,1,1,1
2545,2545,20150416,10.0,1,1,1,1
2546,2546,20150416,7.0,1,1,1,1
2547,2547,20150416,5.0,1,1,1,0
2548,2548,20150417,7.0,1,1,1,1
2549,2549,20150417,4.0,1,1,1,0
2550,2550,20150417,7.0,1,1,1,1
2551,2551,20150417,5.0,1,1,1,0
2552,2552,20150419,7.0,1,1,1,1
2553,2553,20150419,7.0,1,1,1,1
2554,2554,20150419,10.0,1,1,1,1
2555,2555,20150419,7.0,1,1,1,1
2556,2556,20150420,5.0,1,1,1,0
2557,2557,20150420,10.0,1,1,1,1
2558,2558,20150420,10.0,1,1,1,1
2559,2559,20150420,10.0,1,1,1,1
2560,2560,20150421,10.0,1,1,1,1
2561,2561,20150421,10.0,1,1,1,1
2562,2562,20150421,10.0,1,1,1,1
2563,2563,20150421,10.0,1,1,1,1
2564,2564,20150423,10.0,1,1,1,1
2565,2565,20150423,0.75,0,0,0,0
2566,2566,20150423,10.0,1,1,1,1
2567,2567,20150423,7.0,1,1,1,1
2568,2568,20150424,3.0,1,1,0,0
2569,2569,20150424,5.0,1,1,1,0
2570,2570,20150424,10.0,1,1,1,1
2571,2571,20150424,4.0,1,1,1,0
2572,2572,20150426,0.25,0,0,0,0
2573,2573,20150426,0.5,0,0,0,0
2574,2574,20150426,3.0,1,1,0,0
2575,2575,20150426,2.5,1,1,0,0
2576,2576,20150427,0.75,0,0,0,0
2577,2577,20150427,2.0,1,1,0,0
2578,2578,20150427,7.0,1,1,1,1
2579,2579,20150427,7.0,1,1,1,1
2580,2580,20150428,10.0,1,1,1,1
2581,2581,20150428,10.0,1,1,1,1
2582,2582,20150428,10.0,1,1,1,1
2583,2583,20150428,10.0,1,1,1,1
2584,2584,20150429,10.0,1,1,1,1
2585,2585,20150429,10.0,1,1,1,1
2586,2586,20150429,10.0,1,1,1,1
2587,2587,20150429,10.0,1,1,1,1
2588,2588,20150430,10.0,1,1,1,1
2589,2589,20150430,10.0,1,1,1,1
2590,2590,20150430,10.0,1,1,1,1
2591,2591,20150430,10.0,1,1,1,1
2592,2592,20150501,10.0,1,1,1,1
2593,2593,20150501,10.0,1,1,1,1
2594,2594,20150501,10.0,1,1,1,1
2595,2595,20150501,10.0,1,1,1,1
2596,2596,20150502,10.0,1,1,1,1
2597,2597,20150502,10.0,1,1,1,1
2598,2598,20150502,10.0,1,1,1,1
2599,2599,20150502,10.0,1,1,1,1
2600,2600,20150503,10.0,1,1,1,1
2601,2601,20150503,10.0,1,1,1,1
2602,2602,20150503,10.0,1,1,1,1
2603,2603,20150503,10.0,1,1,1,1
2604,2604,20150504,10.0,1,1,1,1
2605,2605,20150504,10.0,1,1,1,1
2606,2606,20150504,10.0,1,1,1,1
2607,2607,20150504,10.0,1,1,1,1
2608,2608,20150505,10.0,1,1,1,1
2609,2609,20150505,10.0,1,1,1,1
2610,2610,20150505,10.0,1,1,1,1
2611,2611,20150505,5.0,1,1,1,0
2612,2612,20150506,7.0,1,1,1,1
2613,2613,20150506,7.0,1,1,1,1
2614,2614,20150506,7.0,1,1,1,1
2615,2615,20150506,7.0,1,1,1,1
2616,2616,20150507,7.0,1,1,1,1
2617,2617,20150507,7.0,1,1,1,1
2618,2618,20150507,7.0,1,1,1,1
2619,2619,20150507,7.0,1,1,1,1
